| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | remediation                                                                                      | metadata                                                                                                          | cache_key                                                                                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.gmail_tokens\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert their own gmail tokens","Users can manage their own gmail tokens","Users can only access their own Gmail tokens"}\`                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"gmail_tokens","type":"table","schema":"public"}                                                          | multiple_permissive_policies_public_gmail_tokens_dashboard_user_INSERT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.gmail_tokens\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own gmail tokens","Users can only access their own Gmail tokens","Users can view their own gmail tokens"}\`                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"gmail_tokens","type":"table","schema":"public"}                                                          | multiple_permissive_policies_public_gmail_tokens_dashboard_user_SELECT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.gmail_tokens\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage their own gmail tokens","Users can only access their own Gmail tokens","Users can update their own gmail tokens"}\`                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"gmail_tokens","type":"table","schema":"public"}                                                          | multiple_permissive_policies_public_gmail_tokens_dashboard_user_UPDATE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete items of their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_anon_DELETE                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can insert items to their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_anon_INSERT                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice items","Users can view items of their own invoices"}\`                                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_anon_SELECT                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoice items","Users can update items of their own invoices"}\`                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_anon_UPDATE                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete items of their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticated_DELETE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can insert items to their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticated_INSERT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice items","Users can view items of their own invoices"}\`                                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticated_SELECT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoice items","Users can update items of their own invoices"}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticated_UPDATE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete items of their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticator_DELETE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert items to their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticator_INSERT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice items","Users can view items of their own invoices"}\`                                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticator_SELECT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoice items","Users can update items of their own invoices"}\`                                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_authenticator_UPDATE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete items of their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_dashboard_user_DELETE                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert items to their own invoices","Users can manage their own invoice items"}\`                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_dashboard_user_INSERT                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice items","Users can view items of their own invoices"}\`                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_dashboard_user_SELECT                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_items\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoice items","Users can update items of their own invoices"}\`                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_items","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_invoice_items_dashboard_user_UPDATE                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoice status report data","Users can manage their own invoice_status_report_data"}\`                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_anon_INSERT                                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice_status_report_data","Users can view their own invoice status report data"}\`                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_anon_SELECT                                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoice status report data","Users can manage their own invoice_status_report_data"}\`                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_authenticated_INSERT                                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice_status_report_data","Users can view their own invoice status report data"}\`                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_authenticated_SELECT                                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoice status report data","Users can manage their own invoice_status_report_data"}\`                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_authenticator_INSERT                                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice_status_report_data","Users can view their own invoice status report data"}\`                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_authenticator_SELECT                                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoice status report data","Users can manage their own invoice_status_report_data"}\`                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_dashboard_user_INSERT                               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoice_status_report_data\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own invoice_status_report_data","Users can view their own invoice status report data"}\`                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoice_status_report_data","type":"table","schema":"public"}                                            | multiple_permissive_policies_public_invoice_status_report_data_dashboard_user_SELECT                               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete their own invoices","Users can manage their own invoices"}\`                                                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_anon_DELETE                                                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoices","Users can manage their own invoices"}\`                                                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_anon_INSERT                                                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Authenticated users can view their own invoices","Users can manage their own invoices","Users can view their own invoices"}\`                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_anon_SELECT                                                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoices","Users can update their own invoices"}\`                                                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_anon_UPDATE                                                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete their own invoices","Users can manage their own invoices"}\`                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticated_DELETE                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoices","Users can manage their own invoices"}\`                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticated_INSERT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Authenticated users can view their own invoices","Users can manage their own invoices","Users can view their own invoices"}\`                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticated_SELECT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoices","Users can update their own invoices"}\`                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticated_UPDATE                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete their own invoices","Users can manage their own invoices"}\`                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticator_DELETE                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert their own invoices","Users can manage their own invoices"}\`                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticator_INSERT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Authenticated users can view their own invoices","Users can manage their own invoices","Users can view their own invoices"}\`                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticator_SELECT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.invoices\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage their own invoices","Users can update their own invoices"}\`                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"invoices","type":"table","schema":"public"}                                                              | multiple_permissive_policies_public_invoices_authenticator_UPDATE                                                  |
